district,total_load,Avg_Service_Min,Stress_Level_Percent,Est_Wait_Time_Mins,Optimal_Counters
Lakshadweep,627.0,10.230891719745223,267.282046178344,480.0,16.0
Hardwar,617.0,10.364077669902912,266.44316343042067,480.0,16.0
Manendragarh–Chirmiri–Bharatpur,1160.0,5.512489233419466,266.4369796152742,480.0,16.0
Hardwar,615.0,10.381493506493506,266.0257711038961,480.0,16.0
Hardwar,615.0,10.381493506493506,266.0257711038961,480.0,16.0
Chittaurgarh,782.0,8.160919540229886,265.90996168582376,480.0,16.0
Jhargram,517.0,12.326254826254827,265.5280727155727,480.0,16.0
Chatrapati Sambhaji Nagar,951.0,6.696428571428571,265.3459821428571,480.0,16.0
Jhunjhunu,501.0,12.679282868525897,264.68002988047806,480.0,16.0
Kurung Kumey,464.0,13.67741935483871,264.4301075268817,480.0,16.0
Manendragarh–Chirmiri–Bharatpur,1160.0,5.4694229112833765,264.3554407120299,480.0,16.0
Rangareddy,517.0,12.268339768339768,264.2804858429858,480.0,16.0
Anugul,704.0,9.00709219858156,264.2080378250591,480.0,16.0
Mauganj,961.0,6.595634095634096,264.1001819126819,480.0,16.0
Anugul,703.0,9.012784090909092,263.9994673295455,480.0,16.0
Chittaurgarh,771.0,8.205958549222798,263.6164183937824,480.0,16.0
Lakshadweep,609.0,10.385245901639344,263.52561475409834,480.0,16.0
Lakshadweep,609.0,10.385245901639344,263.52561475409834,480.0,16.0
Manendragarh–Chirmiri–Bharatpur,1155.0,5.471453287197232,263.31368944636677,480.0,16.0
Nandurbar *,439.0,14.375,262.9427083333333,480.0,16.0
Saiha,626.0,10.079744816586922,262.91334396597557,480.0,16.0
Lower Dibang Valley,449.0,14.011111111111111,262.12453703703704,480.0,16.0
Karim Nagar,616.0,10.210696920583468,262.07455429497566,480.0,16.0
Majuli,837.0,7.511933174224343,261.9786694510739,480.0,16.0
Chatrapati Sambhaji Nagar,945.0,6.643763213530655,261.59817653276957,480.0,16.0
Kurung Kumey,448.0,13.98663697104677,261.08389012620637,480.0,16.0
Mauganj,956.0,6.551724137931035,260.9770114942529,480.0,16.0
Chittaurgarh,774.0,8.09032258064516,260.9129032258065,480.0,16.0
Wokha,422.0,14.775413711583925,259.801024428684,480.0,16.0
Sribhumi,1108.0,5.626690712353471,259.7655545536519,480.0,16.0
West Jaintia Hills,437.0,14.257990867579908,259.6142503805175,480.0,16.0
Chamrajnagar,450.0,13.835920177383592,259.42350332594236,480.0,16.0
West,1102.0,5.648232094288304,259.34799032940464,480.0,16.0
Champhai,464.0,13.397849462365592,259.02508960573476,480.0,16.0
Karim Nagar,601.0,10.340531561461795,258.9441445182724,480.0,16.0
Chittaurgarh,763.0,8.134816753926701,258.61938263525303,480.0,16.0
Anugul,677.0,9.166666666666666,258.57638888888886,480.0,16.0
Narmadapuram,515.0,12.044573643410853,258.4564760981912,480.0,16.0
Thiruvallur,447.0,13.850446428571429,257.9645647321429,480.0,16.0
Anugul,673.0,9.191394658753708,257.74202522255194,480.0,16.0
Gondiya *,782.0,7.905491698595147,257.58727117922524,480.0,16.0
Gondiya *,782.0,7.905491698595147,257.58727117922524,480.0,16.0
Chittaurgarh,459.0,13.467391304347826,257.5638586956522,480.0,16.0
Sahibganj,455.0,13.585526315789474,257.55893640350877,480.0,16.0
Saiha,599.0,10.308333333333334,257.2788194444444,480.0,16.0
Chatrapati Sambhaji Nagar,938.0,6.5814696485623,257.2257720979766,480.0,16.0
Karim Nagar,591.0,10.430743243243244,256.85705236486484,480.0,16.0
Palamau,481.0,12.811203319502075,256.7578665283541,480.0,16.0
Chittaurgarh,738.0,8.34912043301759,256.73545331529095,480.0,16.0
Bagalkot *,683.0,8.998538011695906,256.08339424951265,480.0,16.0
Nicobar,616.0,9.967585089141005,255.8346839546191,480.0,16.0
Chamrajnagar,444.0,13.820224719101123,255.67415730337072,480.0,16.0
Sarangarh-Bilaigarh,789.0,7.7405063291139244,254.46914556962028,480.0,15.0
Manendragarh–Chirmiri–Bharatpur,1144.0,5.336244541484716,254.36098981077149,480.0,15.0
Gaurela-pendra-marwahi,926.0,6.591154261057174,254.30870190578935,480.0,15.0
West Karbi Anglong,422.0,14.444444444444445,253.98148148148147,480.0,15.0
Karim Nagar,577.0,10.562283737024222,253.93490484429066,480.0,15.0
Sahibganj,796.0,7.653701380175659,253.84776244249264,480.0,15.0
Palamau,730.0,8.344733242134064,253.8189694482444,480.0,15.0
North Garo Hills,766.0,7.940026075619296,253.41916558018255,480.0,15.0
Manendragarh–Chirmiri–Bharatpur,1139.0,5.337719298245614,253.31926169590645,480.0,15.0
Longding,536.0,11.322160148975792,252.86157666045935,480.0,15.0
Lohit,412.0,14.721549636803875,252.71993543179985,480.0,15.0
Tawang,521.0,11.637931034482758,252.64008620689654,480.0,15.0
Kurung Kumey,407.0,14.889705882352942,252.50459558823533,480.0,15.0
Nicobar,599.0,10.108333333333333,252.28715277777775,480.0,15.0
Bagalkot *,601.0,10.05813953488372,251.87257751937983,480.0,15.0
Chittaurgarh,730.0,8.276333789329685,251.73848609211126,480.0,15.0
Majuli,756.0,7.965653896961691,250.91809775429326,480.0,15.0
Tawang,507.0,11.820866141732283,249.71579724409452,480.0,15.0
South,756.0,7.912813738441216,249.25363276089826,480.0,15.0
Gondiya *,705.0,8.477337110481587,249.02177762039662,480.0,15.0
Zunheboto,648.0,9.214175654853621,248.78274268104778,480.0,15.0
Chittaurgarh,697.0,8.545845272206304,248.18558978032473,480.0,15.0
East Siang,646.0,9.211746522411127,247.9495105615662,480.0,15.0
Palamau,720.0,8.25242718446602,247.57281553398064,480.0,15.0
Khairagarh Chhuikhadan Gandai,1089.0,5.435779816513762,246.64850917431193,480.0,15.0
Chandel,440.0,13.333333333333334,244.44444444444446,480.0,15.0
Kodarma,433.0,13.536866359447005,244.2276305683564,480.0,15.0
Khairagarh Chhuikhadan Gandai,1085.0,5.400552486187845,244.14997697974218,480.0,15.0
Khairagarh Chhuikhadan Gandai,1085.0,5.400552486187845,244.14997697974218,480.0,15.0
East Garo Hills,1067.0,5.472846441947565,243.3136313982522,480.0,15.0
Chittaurgarh,689.0,8.471014492753623,243.1887077294686,480.0,15.0
West Sikkim,888.0,6.56917885264342,243.05961754780648,480.0,15.0
Mamit,396.0,14.710327455919396,242.7204030226701,480.0,15.0
Kiphire,588.0,9.898132427843803,242.5042444821732,480.0,15.0
Palamau,675.0,8.616863905325443,242.3492973372781,480.0,15.0
Pakaur,866.0,6.71280276816609,242.22029988465974,480.0,15.0
Lunglei,756.0,7.688243064729194,242.1796565389696,480.0,15.0
Majuli,742.0,7.833109017496636,242.17362045760433,480.0,15.0
Bagalkot *,548.0,10.546448087431694,240.81056466302368,480.0,15.0
Gondiya *,422.0,13.687943262411348,240.67966903073287,480.0,15.0
Mokokchung,410.0,14.087591240875913,240.66301703163018,480.0,15.0
Peren,853.0,6.762295081967213,240.34323770491804,480.0,15.0
Jiribam,698.0,8.254649499284692,240.07272293752982,480.0,15.0
Saiha,513.0,11.196498054474707,239.3251459143969,480.0,15.0
Kodarma,425.0,13.509389671361502,239.22877543035997,480.0,15.0
Kiphire,572.0,10.034904013961606,239.16521233275162,480.0,15.0
Anugul,412.0,13.922518159806295,239.0032284100081,480.0,15.0
Upper Siang,586.0,9.761499148211243,238.3432708688245,480.0,15.0
Tawang,576.0,9.930675909878683,238.3362218370884,480.0,15.0
Sarangarh-Bilaigarh,763.0,7.4934554973821985,238.22943935427574,480.0,15.0
Kiphire,566.0,10.088183421516755,237.9129923574368,480.0,14.0
Gondiya *,687.0,8.306686046511627,237.77888808139537,480.0,14.0
Nandurbar *,496.0,11.488933601609657,237.43796109993295,480.0,14.0
Chatrapati Sambhaji Nagar,816.0,6.976744186046512,237.2093023255814,480.0,14.0
Upper Siang,579.0,9.818965517241379,236.88254310344826,480.0,14.0
Siang,602.0,9.436152570480928,236.69016030956325,480.0,14.0
Bagalkot *,528.0,10.756143667296787,236.63516068052925,480.0,14.0
North Cachar Hills,421.0,13.471563981042655,236.31368483412322,480.0,14.0
Gaurela-pendra-marwahi,791.0,7.165404040404041,236.15977483164983,480.0,14.0
Palamau,665.0,8.52102102102102,236.10329079079077,480.0,14.0
Mohla-Manpur-Ambagarh Chouki,773.0,7.3062015503875966,235.32057493540051,480.0,14.0
South,733.0,7.690735694822888,234.8878860127157,480.0,14.0
Wokha,527.0,10.691287878787879,234.7628630050505,480.0,14.0
Niwari,761.0,7.39501312335958,234.48354111985998,480.0,14.0
Karim Nagar,412.0,13.656174334140436,234.43099273607749,480.0,14.0
North And Middle Andaman,567.0,9.920774647887324,234.37830105633802,480.0,14.0
Gondiya *,633.0,8.872239747634069,234.0053233438486,480.0,14.0
Tawang,555.0,10.116906474820144,233.95346223021582,480.0,14.0
Nandurbar *,479.0,11.71875,233.88671875,480.0,14.0
New Delhi,419.0,13.392857142857142,233.81696428571428,480.0,14.0
Chatrapati Sambhaji Nagar,810.0,6.917385943279902,233.4617755856967,480.0,14.0
Hardwar,571.0,9.798951048951048,233.13337703962702,480.0,14.0
South West Garo Hills,770.0,7.263294422827497,233.0306960657155,480.0,14.0
Lower Subansiri,770.0,7.250324254215305,232.61456982274103,480.0,14.0
Bagalkot *,570.0,9.78984238178634,232.50875656742556,480.0,14.0
Dharashiv,926.0,6.019417475728155,232.24919093851133,480.0,14.0
Baudh,394.0,14.126582278481013,231.9113924050633,480.0,14.0
Chamarajanagar,563.0,9.884751773049645,231.87980200945626,480.0,14.0
Jiribam,658.0,8.452200303490137,231.73115832068794,480.0,14.0
Anjaw,557.0,9.973118279569892,231.4594534050179,480.0,14.0
Washim *,551.0,10.081521739130435,231.4549365942029,480.0,14.0
Chamarajanagar,560.0,9.910873440285204,231.25371360665477,480.0,14.0
Washim *,550.0,10.090744101633394,231.24621899576528,480.0,14.0
Jhunjhunu,447.0,12.399553571428571,230.94168526785714,480.0,14.0
Hardwar,560.0,9.893048128342246,230.83778966131905,480.0,14.0
Bengaluru South,1007.0,5.500992063492063,230.81245866402114,480.0,14.0
North Garo Hills,912.0,6.067907995618839,230.5805038335159,480.0,14.0
Hardwar,558.0,9.910554561717353,230.42039355992844,480.0,14.0
Hardwar,558.0,9.910554561717353,230.42039355992844,480.0,14.0
Mauganj,799.0,6.91875,230.33671875000002,480.0,14.0
Washim *,549.0,10.063636363636364,230.20568181818183,480.0,14.0
Kasargod,419.0,13.178571428571429,230.07589285714283,480.0,14.0
Washim *,548.0,10.072859744990893,229.99696417729206,480.0,14.0
Dharashiv,921.0,5.9707158351409975,229.12622017353578,480.0,14.0
Chatrapati Sambhaji Nagar,803.0,6.847014925373134,229.0897077114428,480.0,14.0
North And Middle Andaman,541.0,10.156826568265682,228.9517988929889,480.0,14.0
Kinnaur,566.0,9.700176366843033,228.7624926513815,480.0,14.0
Chamarajanagar,558.0,9.838998211091234,228.75670840787117,480.0,14.0
Chamarajanagar,546.0,10.036563071297989,228.33180987202928,480.0,14.0
West,753.0,7.274535809018568,228.23856100795754,480.0,14.0
Tirap,633.0,8.651419558359622,228.18119085173504,480.0,14.0
Chamarajanagar,555.0,9.865107913669064,228.13062050359707,480.0,14.0
Tawang,403.0,13.576732673267326,227.9759694719472,480.0,14.0
Kinnaur,561.0,9.741992882562277,227.71908362989325,480.0,14.0
South,881.0,6.196145124716553,227.45016061980348,480.0,14.0
Champhai,813.0,6.7137592137592135,227.42859336609337,480.0,14.0
Kolasib,793.0,6.88287153652393,227.42154701931153,480.0,14.0
Phek,382.0,14.281984334203655,227.3215839860748,480.0,14.0
Mauganj,794.0,6.867924528301887,227.21383647798743,480.0,14.0
Mohla-Manpur-Ambagarh Chouki,760.0,7.174770039421813,227.2010512483574,480.0,14.0
Nandurbar *,446.0,12.21476510067114,226.99105145413867,480.0,14.0
Nandurbar *,445.0,12.230941704035875,226.78204409566516,480.0,14.0
Purnea,430.0,12.645011600928074,226.5564578499613,480.0,14.0
Kakching,950.0,5.720294426919033,226.42832106554508,480.0,14.0
Dharashiv,916.0,5.921483097055616,226.00327153762265,480.0,14.0
Wokha,485.0,11.183127572016462,225.99236968449935,480.0,14.0
Bengaluru South,999.0,5.425,225.81562499999998,480.0,14.0
New Delhi,406.0,13.341523341523342,225.69410319410318,480.0,14.0
Kalimpong,840.0,6.444708680142687,225.56480380499403,480.0,14.0
Bengaluru South,981.0,5.514256619144603,225.39523930753563,480.0,14.0
Chamarajanagar,541.0,9.990774907749078,225.20871771217713,480.0,14.0
Sahibganj,657.0,8.214285714285714,224.86607142857142,480.0,14.0
Jiribam,624.0,8.64,224.64,480.0,14.0
Anugul,389.0,13.85897435897436,224.6308760683761,480.0,14.0
South Garo Hills,987.0,5.4605263157894735,224.5641447368421,480.0,14.0
West Sikkim,721.0,7.472299168975069,224.48032086795936,480.0,14.0
Dadra & Nagar Haveli,405.0,13.288177339901479,224.23799261083747,480.0,14.0
Kinnaur,543.0,9.898897058823529,223.96254595588238,480.0,14.0
Anjaw,521.0,10.316091954022989,223.94516283524902,480.0,14.0
Khairagarh Chhuikhadan Gandai,979.0,5.48469387755102,223.72980442176868,480.0,14.0
Upper Siang,515.0,10.416666666666666,223.52430555555554,480.0,14.0
Bengaluru South,995.0,5.386546184738956,223.31722724230255,480.0,14.0
Darjiling,545.0,9.826007326007327,223.1322496947497,480.0,14.0
Chamarajanagar,520.0,10.287907869481765,222.90467050543822,480.0,14.0
East Jaintia Hills,402.0,13.300248138957816,222.7791563275434,480.0,14.0
Gondiya *,615.0,8.693181818181818,222.7627840909091,480.0,14.0
Washim *,509.0,10.5,222.68749999999997,480.0,14.0
Dadra & Nagar Haveli,396.0,13.476070528967254,222.35516372795968,480.0,14.0
Dadra & Nagar Haveli,396.0,13.476070528967254,222.35516372795968,480.0,14.0
Pakaur,834.0,6.395209580838324,222.23353293413174,480.0,14.0
Diu,584.0,9.128205128205128,222.1196581196581,480.0,14.0
Kalimpong,834.0,6.383233532934132,221.8173652694611,480.0,14.0
Upper Subansiri,728.0,7.311385459533608,221.77869227251944,480.0,14.0
Bagalkot *,517.0,10.27992277992278,221.4466698841699,480.0,14.0
Washim *,507.0,10.48228346456693,221.43823818897638,480.0,14.0
Kinnaur,530.0,10.018832391713747,221.24921531701193,480.0,14.0
Khairagarh Chhuikhadan Gandai,975.0,5.445696721311475,221.23142930327867,480.0,14.0
Khairagarh Chhuikhadan Gandai,975.0,5.445696721311475,221.23142930327867,480.0,14.0
Gaurela-pendra-marwahi,767.0,6.920572916666667,221.16997612847226,480.0,14.0
Lohit,361.0,14.682320441988951,220.8465699815838,480.0,13.0
Kakching,922.0,5.742145178764897,220.59407728421814,480.0,13.0
Longding,554.0,9.54954954954955,220.4354354354354,480.0,13.0
Bengaluru South,973.0,5.436344969199179,220.39848562628336,480.0,13.0
Dharashiv,869.0,6.086206896551724,220.371408045977,480.0,13.0
Jhunjhunu,430.0,12.296983758700696,220.32095901005414,480.0,13.0
Longding,553.0,9.557761732851986,220.22675992779784,480.0,13.0
Bengaluru South,955.0,5.5282426778242675,219.97798988842393,480.0,13.0
Bagalkot *,625.0,8.442492012779553,219.85656283280088,480.0,13.0
Chamarajanagar,515.0,10.242248062015504,219.78157299741602,480.0,13.0
West,738.0,7.117726657645467,218.8700947225981,480.0,13.0
South Dinajpur,493.0,10.617408906882591,218.0992746288799,480.0,13.0
Namsai,365.0,14.330601092896174,217.94455828779596,480.0,13.0
Bengaluru South,969.0,5.396907216494846,217.90012886597938,480.0,13.0
Bagalkot *,497.0,10.491967871485944,217.27116800535472,480.0,13.0
Dharashiv,864.0,6.034682080924855,217.2485549132948,480.0,13.0
Washim *,482.0,10.807453416149068,217.04968944099377,480.0,13.0
Dadra & Nagar Haveli,370.0,14.070080862533693,216.91374663072773,480.0,13.0
Diu,559.0,9.3125,216.90364583333337,480.0,13.0
Longding,362.0,14.352617079889807,216.48530762167124,480.0,13.0
Nicobar,427.0,12.161214953271028,216.36828271028037,480.0,13.0
Washim *,480.0,10.79002079002079,215.80041580041583,480.0,13.0
Hardwar,372.0,13.88739946380697,215.25469168900798,480.0,13.0
Bengaluru South,947.0,5.448312236286919,214.98132032348803,480.0,13.0
Jhargram,435.0,11.823394495412844,214.29902522935777,480.0,13.0
Maihar,421.0,12.21563981042654,214.28268167456554,480.0,13.0
Upper Subansiri,692.0,7.4314574314574315,214.2736892736893,480.0,13.0
Dharashiv,859.0,5.982558139534884,214.12572674418607,480.0,13.0
Kakching,890.0,5.768799102132435,213.92630003741115,480.0,13.0
Tawang,459.0,11.184782608695652,213.90896739130434,480.0,13.0
Diu,570.0,8.984238178633975,213.37565674255688,480.0,13.0
Dadra & Nagar Haveli,353.0,14.505649717514125,213.3539312617702,480.0,13.0
South Garo Hills,647.0,7.908950617283951,213.2121270576132,480.0,13.0
North Garo Hills,828.0,6.1761158021712905,213.07599517490954,480.0,13.0
Bengaluru South,943.0,5.407838983050848,212.48300670903956,480.0,13.0
Karim Nagar,376.0,13.52785145888594,211.93633952254638,480.0,13.0
Niwari,651.0,7.799079754601227,211.55003834355827,480.0,13.0
Sahibganj,592.0,8.566610455311974,211.30972456436203,480.0,13.0
Chamarajanagar,530.0,9.566854990583805,211.2680477087257,480.0,13.0
Tawang,445.0,11.378923766816143,210.98421150971598,480.0,13.0
West Jaintia Hills,359.0,14.097222222222221,210.87094907407408,480.0,13.0
Chamarajanagar,527.0,9.592803030303031,210.64196654040407,480.0,13.0
Dharashiv,822.0,6.14823815309842,210.57715674362086,480.0,13.0
Pakaur,815.0,6.194852941176471,210.36688112745102,480.0,13.0
Andamans,480.0,10.436590436590437,208.73180873180877,480.0,13.0
Lakshadweep,346.0,14.46685878962536,208.56388088376562,480.0,13.0
Diu,545.0,9.166666666666666,208.15972222222223,480.0,13.0
Ranipet,603.0,8.269867549668874,207.78042218543047,480.0,13.0
Chamarajanagar,513.0,9.717898832684824,207.7200875486381,480.0,13.0
Niwari,718.0,6.94019471488178,207.6274918868799,480.0,13.0
Dharashiv,817.0,6.094132029339853,207.45441116544416,480.0,13.0
Bengaluru South,969.0,5.128865979381444,207.0779639175258,480.0,13.0
Subarnapur,404.0,12.296296296296296,206.98765432098764,480.0,13.0
Nandurbar *,349.0,14.214285714285714,206.69940476190476,480.0,13.0
Nicobar,371.0,13.239247311827956,204.65669802867384,480.0,13.0
Gondia,503.0,9.751984126984127,204.385333994709,480.0,13.0
Dharashiv,812.0,6.039360393603936,204.33169331693318,480.0,13.0
Serchhip,783.0,6.2563775510204085,204.11431760204079,480.0,13.0
Haveri *,539.0,9.064814814814815,203.5806327160494,480.0,12.0
Gondia,499.0,9.79,203.55041666666668,480.0,12.0
Saiha,530.0,9.190207156308851,202.95040803515377,480.0,12.0
Chamarajanagar,487.0,9.969262295081966,202.29294740437157,480.0,12.0
East Kameng,710.0,6.8354430379746836,202.2151898734177,480.0,12.0
West,628.0,7.726550079491256,202.17806041335456,480.0,12.0
Haveri *,536.0,9.031657355679702,201.70701427684668,480.0,12.0
Bengaluru South,943.0,5.132415254237288,201.6611493644068,480.0,12.0
Anjaw,414.0,11.686746987951807,201.59638554216866,480.0,12.0
West,625.0,7.73961661341853,201.5525159744409,480.0,12.0
Saiha,332.0,14.564564564564565,201.47647647647648,480.0,12.0
Sahibganj,365.0,13.237704918032787,201.32342896174868,480.0,12.0
Serchhip,432.0,11.177829099307159,201.20092378752886,480.0,12.0
Siang,430.0,11.206496519721577,200.7830626450116,480.0,12.0
Dharashiv,775.0,6.217783505154639,200.7825923539519,480.0,12.0
Jiribam,767.0,6.282552083333333,200.77989366319443,480.0,12.0
S.A.S Nagar(Mohali),360.0,13.379501385041552,200.6925207756233,480.0,12.0
Kalimpong,800.0,6.017478152309613,200.58260507698708,480.0,12.0
West Sikkim,682.0,7.0424597364568085,200.1232308443143,480.0,12.0
Mauganj,402.0,11.935483870967742,199.91935483870967,480.0,12.0
Andamans,436.0,10.983981693363845,199.54233409610984,480.0,12.0
Longding,449.0,10.61111111111111,198.5162037037037,480.0,12.0
Andamans,431.0,11.05324074074074,198.49778163580248,480.0,12.0
K.V.Rangareddy,405.0,11.736453201970443,198.05264778325125,480.0,12.0
Dharashiv,770.0,6.160830090791181,197.65996541288374,480.0,12.0
K.V.Rangareddy,403.0,11.76980198019802,197.63459158415841,480.0,12.0
Lower Dibang Valley,653.0,7.255351681957187,197.40602701325182,480.0,12.0
Saiha,503.0,9.41468253968254,197.3160548941799,480.0,12.0
Gondia,469.0,10.095744680851064,197.28767730496455,480.0,12.0
K.V.Rangareddy,400.0,11.820448877805486,197.0074812967581,480.0,12.0
South Sikkim,645.0,7.329721362229102,196.98626160990713,480.0,12.0
Andamans,461.0,10.24891774891775,196.86462842712845,480.0,12.0
North Sikkim,395.0,11.957070707070708,196.7934553872054,480.0,12.0
Karim Nagar,511.0,9.228515625,196.490478515625,480.0,12.0
Haveri *,505.0,9.337944664031621,196.485918972332,480.0,12.0
Bagalkot *,512.0,9.200779727095517,196.28330084470434,480.0,12.0
Bengaluru South,917.0,5.136165577342048,196.24432643427744,480.0,12.0
North Garo Hills,857.0,5.495337995337995,196.2293609168609,480.0,12.0
Niwari,577.0,8.157439446366782,196.11844002306808,480.0,12.0
Andamans,419.0,11.226190476190476,195.99057539682542,480.0,12.0
Serchhip,423.0,11.096698113207546,195.579304245283,480.0,12.0
Ranipet,543.0,8.630514705882353,195.26539522058826,480.0,12.0
Bagalkot *,330.0,14.19939577039275,195.2416918429003,480.0,12.0
Kakching,799.0,5.85625,194.96432291666667,480.0,12.0
Siang,402.0,11.63771712158809,194.93176178660045,480.0,12.0
Maihar,390.0,11.994884910485933,194.9168797953964,480.0,12.0
North Sikkim,385.0,12.137305699481866,194.70261226252157,480.0,12.0
North Sikkim,385.0,12.137305699481866,194.70261226252157,480.0,12.0
Haveri *,502.0,9.304174950298211,194.61232604373762,480.0,12.0
Dharashiv,765.0,6.103133159268929,194.53736945169712,480.0,12.0
Lower Subansiri,709.0,6.584507042253521,194.51731220657277,480.0,12.0
K.V.Rangareddy,388.0,12.030848329048844,194.49871465295627,480.0,12.0
Anjaw,380.0,12.283464566929133,194.48818897637793,480.0,12.0
ManendragarhChirmiriBharatpur,312.0,14.952076677316294,194.37699680511184,480.0,12.0
Siang,399.0,11.6875,194.3046875,480.0,12.0
Tamenglong,469.0,9.925531914893616,193.96143617021278,480.0,12.0
Mamit,714.0,6.5174825174825175,193.89510489510488,480.0,12.0
West Sikkim,809.0,5.746913580246914,193.71887860082305,480.0,12.0
Karim Nagar,496.0,9.356136820925553,193.3601609657948,480.0,12.0
West,613.0,7.54885993485342,192.81046416938108,480.0,12.0
Niwari,694.0,6.661870503597123,192.63908872901678,480.0,12.0
West,610.0,7.561374795417349,192.18494271685762,480.0,12.0
Upper Siang,607.0,7.590460526315789,191.97539747807016,480.0,12.0
Darjiling,495.0,9.304435483870968,191.90398185483872,480.0,12.0
Tirap,459.0,10.032608695652174,191.8736413043478,480.0,12.0
North Sikkim,371.0,12.405913978494624,191.77475358422942,480.0,12.0
Nicobar,309.0,14.887096774193548,191.67137096774195,480.0,12.0
Bengaluru South,819.0,5.615853658536586,191.641006097561,480.0,12.0
Gondia,441.0,10.418552036199095,191.44089366515837,480.0,12.0
Karim Nagar,486.0,9.44558521560575,191.27310061601642,480.0,12.0
West Sikkim,558.0,8.193202146690519,190.49194991055458,480.0,12.0
Diu,432.0,10.577367205542725,190.39260969976903,480.0,12.0
North And Middle Andaman,354.0,12.873239436619718,189.88028169014086,480.0,12.0
East Jaintia Hills,592.0,7.672849915682968,189.2636312535132,480.0,12.0
Tawang,341.0,13.318713450292398,189.2367202729045,480.0,12.0
Wokha,309.0,14.693548387096774,189.17943548387098,480.0,12.0
Kalimpong,663.0,6.829819277108434,188.67375753012047,480.0,12.0
Karim Nagar,472.0,9.577167019027485,188.3509513742072,480.0,12.0
Ranipet,509.0,8.872549019607844,188.171977124183,480.0,12.0
Diu,421.0,10.722748815165877,188.09488546603475,480.0,12.0
Andamans,417.0,10.801435406698564,187.67494019138755,480.0,12.0
Kiphire,323.0,13.904320987654321,187.12898662551441,480.0,12.0
Andamans,445.0,10.07847533632287,186.87173019431987,480.0,11.0
Bengaluru South,811.0,5.523399014778325,186.6448583743842,480.0,11.0
Andamans,412.0,10.871670702179177,186.63034705407586,480.0,11.0
Longding,743.0,6.028225806451613,186.62382392473117,480.0,11.0
Gaurela-pendra-marwahi,404.0,11.08641975308642,186.6213991769547,480.0,11.0
Mamit,679.0,6.595588235294118,186.60018382352942,480.0,11.0
Kakching,326.0,13.730886850152904,186.51121304791027,480.0,11.0
Kalimpong,652.0,6.860643185298621,186.38080653394587,480.0,11.0
North Dinajpur,347.0,12.85919540229885,185.9225335249042,480.0,11.0
South Sikkim,627.0,7.109872611464968,185.74542197452232,480.0,11.0
Anugul,326.0,13.63914373088685,185.26503567787972,480.0,11.0
Bagalkot *,459.0,9.684782608695652,185.22146739130437,480.0,11.0
Chikmagalur,437.0,10.17123287671233,185.201198630137,480.0,11.0
Chikmagalur,437.0,10.17123287671233,185.201198630137,480.0,11.0
East Jaintia Hills,572.0,7.766143106457243,185.0930773705643,480.0,11.0
Kalimpong,657.0,6.75531914893617,184.92686170212767,480.0,11.0
Lower Subansiri,541.0,8.20110701107011,184.8666205412054,480.0,11.0
Niwari,608.0,7.29064039408867,184.69622331691298,480.0,11.0
Ri Bhoi,331.0,13.358433734939759,184.23506526104418,480.0,11.0
Bengaluru South,807.0,5.476485148514851,184.1468131188119,480.0,11.0
Andamans,400.0,11.047381546134662,184.12302576891102,480.0,11.0
Ranipet,565.0,7.818021201413427,184.04924911660777,480.0,11.0
Ranipet,489.0,9.03061224489796,183.9987244897959,480.0,11.0
Kalimpong,637.0,6.9043887147335425,183.25398380355279,480.0,11.0
Longleng,501.0,8.774900398406375,183.1760458167331,480.0,11.0
Tirap,417.0,10.538277511961722,183.10257177033492,480.0,11.0
Kalimpong,646.0,6.78516228748068,182.63395157135497,480.0,11.0
Sakti,456.0,9.584245076586432,182.10065645514223,480.0,11.0
Diu,418.0,10.429594272076372,181.64876690533015,480.0,11.0
Upper Siang,312.0,13.929712460063898,181.0862619808307,480.0,11.0
Bagalkot *,439.0,9.897727272727273,181.04592803030303,480.0,11.0
Ranipet,560.0,7.754010695187166,180.92691622103388,480.0,11.0
Washim *,308.0,14.077669902912621,180.663430420712,480.0,11.0
Hardwar,315.0,13.686708860759493,179.6380537974683,480.0,11.0
Kalimpong,631.0,6.8275316455696204,179.5071861814346,480.0,11.0
Mammit,475.0,9.065126050420169,179.4139530812325,480.0,11.0
Washim *,306.0,14.071661237785015,179.41368078175896,480.0,11.0
Saiha,417.0,10.322966507177034,179.36154306220098,480.0,11.0
Diu,407.0,10.575980392156863,179.35100081699346,480.0,11.0
North Garo Hills,773.0,5.5490956072351425,178.72712101636523,480.0,11.0
Chikmagalur,406.0,10.565110565110565,178.7264537264537,480.0,11.0
Chikmagalur,406.0,10.565110565110565,178.7264537264537,480.0,11.0
Tirap,396.0,10.831234256926953,178.71536523929473,480.0,11.0
West Sikkim,498.0,8.577154308617235,177.97595190380764,480.0,11.0
Haveri *,498.0,8.577154308617235,177.97595190380764,480.0,11.0
Andamans,401.0,10.634328358208956,177.68190298507463,480.0,11.0
South,641.0,6.6433021806853585,177.4315290758048,480.0,11.0
Lower Subansiri,505.0,8.428853754940711,177.35713109354413,480.0,11.0
South Sikkim,550.0,7.731397459165154,177.17785843920146,480.0,11.0
Chamarajanagar,301.0,14.12251655629139,177.11989514348787,480.0,11.0
Gadag *,450.0,9.445676274944567,177.10643015521066,480.0,11.0
Haveri *,411.0,10.327669902912621,176.86134708737865,480.0,11.0
Andamans,396.0,10.705289672544081,176.63727959697732,480.0,11.0
